Row ID+O6G3A1:R6,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Returns,Payment Mode,ind1,ind2
12198,CA-2024-130505,15/05/2024,20/05/2024,Same Day,NF-18385,Natalie Fritzler,Consumer,United States,Wheeling,West Virginia,East,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",752.3211416414414,3,-84.86775822520993,,Cards,,
12199,CA-2024-152933,23/02/2024,29/02/2024,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Dallas,Texas,Central,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,856.4432422520105,3,134.58975405938577,,Online,,
12200,CA-2024-150091,09/11/2024,11/11/2024,Standard Class,NP-18670,Nora Paige,Consumer,United States,Lakewood,New Jersey,East,FUR-BO-10003404,Furniture,Bookcases,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",2432.102876742811,5,131.92557185479498,,Cards,,
12201,CA-2024-152933,16/05/2024,21/05/2024,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Dallas,Texas,Central,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,122.98074013451988,2,3.886492314271495,,COD,,
12202,CA-2024-150091,26/12/2024,27/12/2024,Standard Class,NP-18670,Nora Paige,Consumer,United States,Lakewood,New Jersey,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",136.85091255630584,5,9.593312519739252,,COD,,
12203,CA-2024-126536,02/12/2024,09/12/2024,First Class,NK-18490,Neil Knudson,Home Office,United States,San Francisco,California,West,TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,119.95694919849551,1,0.4518237531439789,,Cards,,
12204,CA-2024-149146,26/07/2024,29/07/2024,Same Day,SM-20320,Sean Miller,Home Office,United States,Monroe,North Carolina,South,OFF-PA-10003919,Office Supplies,Paper,Xerox 1989,127.81711801370793,2,2.996291522541244,,COD,,
12205,CA-2024-112431,28/12/2024,04/01/2025,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Los Angeles,California,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,123.27297469153032,2,1.683666627057223,,Online,,
12206,CA-2024-150091,29/02/2024,02/03/2024,Standard Class,NP-18670,Nora Paige,Consumer,United States,Lakewood,New Jersey,East,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,139.53825914579613,2,18.8756193183368,,Online,,
12207,CA-2024-169607,20/04/2024,25/04/2024,First Class,CA-12265,Christina Anderson,Consumer,United States,New York City,New York,East,OFF-PA-10000477,Office Supplies,Paper,Xerox 1952,132.71534057011993,2,5.1321659987154975,,Online,,
12208,CA-2024-169362,29/12/2024,31/12/2024,First Class,SP-20860,Sung Pak,Corporate,United States,Dallas,Texas,Central,TEC-AC-10001383,Technology,Accessories,Logitech Wireless Touch Keyboard K400,174.38044868914025,2,-1.595056448202407,,Cards,,
12209,CA-2024-150091,23/06/2024,24/06/2024,Standard Class,NP-18670,Nora Paige,Consumer,United States,Lakewood,New Jersey,East,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,156.46926966161473,3,5.343615373760651,,COD,,
12210,CA-2024-163160,21/11/2024,22/11/2024,First Class,TS-21610,Troy Staebel,Consumer,United States,Freeport,Illinois,Central,OFF-PA-10003127,Office Supplies,Paper,Easy-staple paper,106.63040958711687,3,22.256425868076928,,Cards,,
12211,CA-2024-163160,17/03/2024,22/03/2024,First Class,TS-21610,Troy Staebel,Consumer,United States,Freeport,Illinois,Central,OFF-BI-10000778,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,124.67151037730082,4,-149.13847361839817,,Online,,
12212,CA-2024-135909,27/10/2024,03/11/2024,Standard Class,JW-15220,Jane Waco,Corporate,United States,Sacramento,California,West,TEC-AC-10002335,Technology,Accessories,Logitech Media Keyboard K200,260.629366518112,6,42.7307207143022,,COD,,
12213,US-2024-148831,27/04/2024,03/05/2024,First Class,AH-10210,Alan Hwang,Consumer,United States,Louisville,Kentucky,South,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",427.17835100693185,8,109.70220167809211,,Online,,
12214,CA-2024-116519,23/01/2024,29/01/2024,First Class,CR-12730,Craig Reiter,Consumer,United States,New York City,New York,East,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,967.7195556195426,5,269.7637152144891,,Online,,
12215,CA-2024-103212,29/12/2024,02/01/2025,First Class,MH-18025,Michelle Huthwaite,Consumer,United States,Lafayette,Louisiana,South,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,1684.438278221907,4,369.2509768162866,,Cards,,
12216,CA-2024-135909,04/10/2024,11/10/2024,Standard Class,JW-15220,Jane Waco,Corporate,United States,Sacramento,California,West,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,5430.088915722275,5,2103.89640150631,,COD,,
12217,CA-2024-132976,04/06/2024,06/06/2024,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-PA-10000673,Office Supplies,Paper,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",111.7787887332835,2,4.410469195563071,,COD,,
12218,CA-2024-163160,25/03/2024,28/03/2024,First Class,TS-21610,Troy Staebel,Consumer,United States,Freeport,Illinois,Central,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,97.80515678762008,3,-7.027467374381763,,COD,,
12219,CA-2024-132976,14/05/2024,17/05/2024,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-LA-10002043,Office Supplies,Labels,Avery 489,102.27183319129423,3,9.723062237821816,,Online,,
12220,CA-2024-103212,28/12/2024,31/12/2024,First Class,MH-18025,Michelle Huthwaite,Consumer,United States,Lafayette,Louisiana,South,OFF-LA-10000248,Office Supplies,Labels,Avery 52,133.156612072253,3,5.6652520561429744,,Cards,,
12221,CA-2024-135909,29/10/2024,05/11/2024,Standard Class,JW-15220,Jane Waco,Corporate,United States,Sacramento,California,West,TEC-PH-10003187,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,135.62929199037214,2,-8.848042519827382,,Online,,
12222,CA-2024-103212,22/04/2024,28/04/2024,First Class,MH-18025,Michelle Huthwaite,Consumer,United States,Lafayette,Louisiana,South,OFF-PA-10004355,Office Supplies,Paper,Xerox 231,148.27097586768338,4,12.92793640589685,,Cards,,
12223,CA-2024-132976,16/06/2024,20/06/2024,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-PA-10004470,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",128.85260202547013,4,6.58373365569518,,Cards,,
12224,CA-2024-132976,13/05/2024,16/05/2024,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,142.611895553044,6,6.353159331237201,,Online,,
12225,CA-2024-168837,09/08/2024,10/08/2024,First Class,JW-15955,Joni Wasserman,Consumer,United States,Oakland,California,West,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,109.61198453633463,2,3.8205066331996393,,Online,,
12226,CA-2024-126123,01/06/2024,03/06/2024,Standard Class,AG-10765,Anthony Garverick,Home Office,United States,Chicago,Illinois,Central,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,119.92526318418766,1,-26.14185975229369,,Online,,
12227,CA-2024-126123,03/12/2024,05/12/2024,Standard Class,AG-10765,Anthony Garverick,Home Office,United States,Chicago,Illinois,Central,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",141.44631365695471,9,-47.0075199064266,,COD,,
12228,CA-2024-150707,13/11/2024,19/11/2024,Standard Class,EL-13735,Ed Ludwig,Home Office,United States,Columbia,Maryland,East,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",161.83871070060238,7,19.665197004619124,,Online,,
12229,CA-2024-151183,22/05/2024,29/05/2024,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,San Francisco,California,West,TEC-AC-10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",162.91650000131807,4,16.247808214299017,,COD,,
12230,CA-2024-106033,23/07/2024,28/07/2024,Second Class,FG-14260,Frank Gastineau,Home Office,United States,San Francisco,California,West,OFF-AR-10002818,Office Supplies,Art,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,123.64403352374909,4,28.54791103160729,,COD,,
12231,CA-2024-142643,01/05/2024,04/05/2024,Standard Class,DL-13495,Dionis Lloyd,Corporate,United States,Thousand Oaks,California,West,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",206.91264532478937,5,81.05338733312624,,COD,,
12232,CA-2024-113670,05/11/2024,10/11/2024,First Class,RS-19765,Roland Schwarz,Corporate,United States,Los Angeles,California,West,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,253.67434214284185,5,106.54610246800088,1.0,COD,,
12233,CA-2024-113670,13/11/2024,19/11/2024,First Class,RS-19765,Roland Schwarz,Corporate,United States,Los Angeles,California,West,FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,590.3457391601801,3,6.9595418534119595,1.0,COD,,
12234,CA-2024-154949,30/11/2024,02/12/2024,Standard Class,MC-17275,Marc Crier,Consumer,United States,Camarillo,California,West,OFF-LA-10002034,Office Supplies,Labels,Avery 478,110.22076674963674,3,7.857599041932546,1.0,Online,,
12235,CA-2024-142643,29/01/2024,04/02/2024,Standard Class,DL-13495,Dionis Lloyd,Corporate,United States,Thousand Oaks,California,West,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",114.33563778578086,1,9.47170695323009,,COD,,
12236,CA-2024-164819,07/07/2024,11/07/2024,Second Class,RS-19420,Ricardo Sperren,Corporate,United States,Fairfield,Connecticut,East,OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,149.91011298509642,5,6.4197762597463415,,COD,,
12237,CA-2024-100237,09/12/2024,12/12/2024,Standard Class,SV-20815,Stuart Van,Corporate,United States,Orem,Utah,West,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,134.55298158473647,2,4.314445722313437,,COD,,
12238,CA-2024-158386,10/08/2024,17/08/2024,Standard Class,BO-11425,Bobby Odegard,Consumer,United States,Richmond,Kentucky,South,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,175.61577937783233,5,59.874934684225096,,Online,,
12239,CA-2024-111577,18/03/2024,22/03/2024,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Scottsdale,Arizona,West,OFF-PA-10000062,Office Supplies,Paper,Green Bar Computer Printout Paper,381.58065923472606,7,113.01784519777074,,COD,,
12240,CA-2024-132234,27/06/2024,29/06/2024,First Class,MY-17380,Maribeth Yedwab,Corporate,United States,New York City,New York,East,FUR-FU-10001290,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock,587.6595682425698,13,180.69981993276355,,Online,,
12241,CA-2024-159282,29/10/2024,01/11/2024,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Yuma,Arizona,West,TEC-MA-10001148,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,694.7453808613639,5,-488.4334439751084,,Online,,
12242,CA-2024-159100,16/02/2024,23/02/2024,Standard Class,VP-21760,Victoria Pisteka,Corporate,United States,Columbia,Tennessee,South,FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,2084.640084215804,7,-1033.5606477549095,,Online,,
12243,CA-2024-159100,07/10/2024,09/10/2024,Standard Class,VP-21760,Victoria Pisteka,Corporate,United States,Columbia,Tennessee,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,129.28491459430828,2,4.462019276383363,,COD,,
12244,CA-2024-123246,14/10/2024,21/10/2024,Second Class,AJ-10960,Astrea Jones,Consumer,United States,San Diego,California,West,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,156.88044845348375,4,2.887291752889343,,Online,,
12245,CA-2024-165603,04/11/2024,08/11/2024,Second Class,SS-20140,Saphhira Shifley,Corporate,United States,Warwick,Rhode Island,East,OFF-PA-10002552,Office Supplies,Paper,Xerox 1958,127.40954158404932,2,6.493603179714914,,Online,,
12246,CA-2024-165603,22/10/2024,29/10/2024,Second Class,SS-20140,Saphhira Shifley,Corporate,United States,Warwick,Rhode Island,East,OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,169.3068699850757,2,9.714600349757324,,Online,,
12247,CA-2024-114804,28/10/2024,03/11/2024,Second Class,BF-11020,Barry Französisch,Corporate,United States,Modesto,California,West,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,162.65117899751016,1,5.041487497904357,,COD,,
12248,CA-2024-117653,27/10/2024,01/11/2024,Standard Class,MO-17500,Mary O'Rourke,Consumer,United States,Chicago,Illinois,Central,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",111.16556167833294,1,-73.70488740082006,,Online,,
12249,CA-2024-125199,17/06/2024,22/06/2024,Standard Class,HM-14860,Harry Marie,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,186.5855282320462,7,9.989013126257891,,Online,,
12250,CA-2024-125199,03/11/2024,04/11/2024,Standard Class,HM-14860,Harry Marie,Corporate,United States,Philadelphia,Pennsylvania,East,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,374.59654533259885,4,-60.66518812822782,,COD,,
12251,CA-2024-106432,24/05/2024,25/05/2024,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Waco,Texas,Central,FUR-BO-10004360,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases,384.41768176434545,3,-98.14081202853339,,COD,,
12252,US-2024-120390,04/05/2024,10/05/2024,Standard Class,TH-21550,Tracy Hopkins,Home Office,United States,Burlington,North Carolina,South,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,1881.388493239507,4,-1449.1287313804498,,COD,,
12253,CA-2024-106432,06/06/2024,10/06/2024,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Waco,Texas,Central,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",102.77523818423461,2,-3.770394946032202,,COD,,
12254,CA-2024-131492,12/08/2024,17/08/2024,Second Class,HH-15010,Hilary Holden,Corporate,United States,San Francisco,California,West,OFF-EN-10002973,Office Supplies,Envelopes,Ampad #10 Peel & Seel Holiday Envelopes,123.0186368736752,2,4.489802454002909,1.0,COD,,
12255,CA-2024-125199,08/01/2024,12/01/2024,Standard Class,HM-14860,Harry Marie,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",154.56223179723213,4,7.586681839450014,,Online,,
12256,CA-2024-131492,10/01/2024,12/01/2024,Second Class,HH-15010,Hilary Holden,Corporate,United States,San Francisco,California,West,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",154.9088807276079,2,11.614926984679592,1.0,COD,,
12257,CA-2024-131492,20/09/2024,22/09/2024,Second Class,HH-15010,Hilary Holden,Corporate,United States,San Francisco,California,West,FUR-TA-10003837,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories,140.32905903671323,2,-3.3702827867241623,1.0,COD,,
12258,CA-2024-159457,17/06/2024,21/06/2024,Standard Class,RD-19480,Rick Duston,Consumer,United States,Houston,Texas,Central,TEC-PH-10002185,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,144.58929478813985,3,5.8978806255604415,,Online,,
12259,CA-2024-107727,23/06/2024,30/06/2024,Second Class,MA-17560,Matt Abelman,Home Office,United States,Houston,Texas,Central,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,164.92725233623347,3,10.12591405204038,,COD,,
12260,CA-2024-125388,06/07/2024,09/07/2024,Standard Class,MP-17965,Michael Paige,Corporate,United States,Lawrence,Massachusetts,East,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,135.77149079964357,3,9.40301464109151,,Online,,
12261,CA-2024-131492,24/10/2024,29/10/2024,Second Class,HH-15010,Hilary Holden,Corporate,United States,San Francisco,California,West,OFF-LA-10001641,Office Supplies,Labels,Avery 518,135.76363717546639,10,16.383349216876972,1.0,COD,,
12262,CA-2024-125990,27/05/2024,03/06/2024,Standard Class,JS-16030,Joy Smith,Consumer,United States,San Francisco,California,West,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,151.4529914754701,3,15.564650563387298,,Online,,
12263,CA-2024-125388,14/02/2024,19/02/2024,Standard Class,MP-17965,Michael Paige,Corporate,United States,Lawrence,Massachusetts,East,FUR-FU-10004712,Furniture,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",166.32044462184288,4,16.435161553636114,,COD,,
12264,CA-2024-158743,26/11/2024,28/11/2024,Standard Class,IG-15085,Ivan Gibson,Consumer,United States,Little Rock,Arkansas,South,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,205.7678995470009,5,76.94862144246645,,Online,,
12265,CA-2024-147277,16/10/2024,19/10/2024,Standard Class,EB-13705,Ed Braxton,Corporate,United States,Akron,Ohio,East,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,333.88904923178416,2,-85.78597871690926,,COD,,
12266,CA-2024-147277,10/07/2024,16/07/2024,Standard Class,EB-13705,Ed Braxton,Corporate,United States,Akron,Ohio,East,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,768.5536178585138,2,67.79618276025843,,COD,,
12267,CA-2024-103065,15/02/2024,17/02/2024,Same Day,PT-19090,Pete Takahito,Consumer,United States,Jacksonville,Florida,South,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,89.79075634078559,2,-0.8332651494895847,,Online,,
12268,US-2024-146416,24/10/2024,25/10/2024,Second Class,JE-16165,Justin Ellison,Corporate,United States,Woodland,California,West,OFF-LA-10003714,Office Supplies,Labels,Avery 510,108.47868570055266,1,1.868343857639556,,COD,,
12269,CA-2024-158743,07/04/2024,12/04/2024,Standard Class,IG-15085,Ivan Gibson,Consumer,United States,Little Rock,Arkansas,South,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",81.5901275385481,4,4.683343201815625,,COD,,
